               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.030995,             0.01096,            0.012173,             0.87108,             0.82104,             0.84254,             0.45307,            0.021806,           0.0050154,           0.0025543,            0.005446,            0.005446,            0.005446
                  48,            0.034445,            0.010741,            0.012229,             0.94149,             0.97579,               0.995,                0.59,            0.018572,           0.0052977,           0.0023964,            0.005347,            0.005347,            0.005347
                  49,            0.041056,            0.010901,            0.013846,              0.9203,             0.98277,               0.995,             0.63038,            0.017427,           0.0052557,           0.0023056,            0.005248,            0.005248,            0.005248
                  50,            0.031304,            0.011913,            0.010306,             0.96394,             0.89093,             0.96537,             0.51766,            0.018826,           0.0053892,           0.0018906,            0.005149,            0.005149,            0.005149
                  51,            0.036574,            0.011572,           0.0097607,             0.91557,                   1,               0.995,             0.67674,            0.015547,            0.004868,           0.0019279,             0.00505,             0.00505,             0.00505
                  52,            0.036451,            0.011635,            0.013263,             0.95059,               0.985,               0.995,             0.61491,            0.016397,           0.0046277,           0.0019531,            0.004951,            0.004951,            0.004951
                  53,            0.027759,            0.011024,           0.0066455,             0.96923,             0.96121,               0.995,             0.55426,            0.023333,           0.0045848,            0.001659,            0.004852,            0.004852,            0.004852
                  54,            0.036657,            0.010552,           0.0088671,             0.96919,             0.96857,               0.995,             0.65635,            0.020704,           0.0048423,           0.0018414,            0.004753,            0.004753,            0.004753
                  55,            0.029266,            0.010012,           0.0086925,             0.98202,             0.96787,               0.995,             0.62712,            0.020809,           0.0047774,           0.0016575,            0.004654,            0.004654,            0.004654
                  56,            0.031163,            0.011038,           0.0077442,             0.97802,                   1,               0.995,             0.69032,            0.014246,           0.0045576,           0.0016033,            0.004555,            0.004555,            0.004555
                  57,            0.030443,           0.0096207,            0.012545,             0.95283,                   1,               0.995,             0.66465,            0.017179,           0.0042305,             0.00163,            0.004456,            0.004456,            0.004456
                  58,            0.033587,            0.011594,           0.0090963,             0.96158,                   1,               0.995,             0.68259,             0.02332,           0.0039964,           0.0015678,            0.004357,            0.004357,            0.004357
                  59,            0.029453,             0.01106,           0.0079366,             0.96262,                   1,               0.995,             0.60281,            0.023281,           0.0038905,           0.0016964,            0.004258,            0.004258,            0.004258
                  60,            0.034958,            0.010635,            0.011681,             0.95687,                   1,               0.995,             0.72905,            0.013117,           0.0039849,           0.0015785,            0.004159,            0.004159,            0.004159
                  61,            0.029412,            0.010388,           0.0088721,             0.97181,                   1,               0.995,             0.66324,            0.015521,           0.0039301,           0.0014824,             0.00406,             0.00406,             0.00406
                  62,            0.029612,           0.0096344,           0.0057077,             0.97907,                   1,               0.995,              0.5971,            0.016081,            0.004106,           0.0014149,            0.003961,            0.003961,            0.003961
                  63,            0.028193,           0.0098167,           0.0076169,             0.98433,                   1,               0.995,             0.70321,            0.015312,            0.004333,           0.0014942,            0.003862,            0.003862,            0.003862
                  64,            0.024086,           0.0095647,           0.0079391,             0.97895,             0.99952,               0.995,             0.67094,            0.016469,           0.0047102,           0.0013962,            0.003763,            0.003763,            0.003763
                  65,            0.033285,             0.01078,            0.012709,              0.9777,                   1,               0.995,              0.6908,            0.014316,            0.004849,           0.0014065,            0.003664,            0.003664,            0.003664
                  66,            0.027296,             0.01058,            0.010948,             0.97021,                   1,               0.995,             0.67485,            0.014215,            0.004828,           0.0013744,            0.003565,            0.003565,            0.003565
                  67,             0.02852,            0.011836,             0.01425,             0.97333,                   1,               0.995,             0.65863,            0.014544,           0.0045466,           0.0012112,            0.003466,            0.003466,            0.003466
