               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.018946,           0.0059011,          0.00096126,             0.81652,              0.9416,             0.89382,             0.82989,           0.0055941,           0.0016006,          0.00031435,            0.006139,            0.006139,            0.006139
                 158,            0.019584,           0.0060929,           0.0011464,             0.81565,             0.91667,             0.85217,             0.79406,           0.0058669,           0.0017486,          0.00029733,           0.0061142,           0.0061142,           0.0061142
                 159,            0.018432,           0.0062907,           0.0017147,             0.77793,                   1,              0.8454,             0.78672,             0.00505,           0.0016194,          0.00024698,           0.0060895,           0.0060895,           0.0060895
                 160,            0.018172,           0.0059874,          0.00098122,             0.80401,              0.9375,             0.83323,             0.78657,           0.0055961,           0.0016265,          0.00017213,           0.0060647,           0.0060647,           0.0060647
                 161,            0.019526,           0.0061648,          0.00095388,             0.78593,             0.99053,              0.8126,             0.75727,           0.0052345,           0.0016334,          0.00020978,             0.00604,             0.00604,             0.00604
                 162,            0.016805,           0.0059841,            0.001195,             0.79304,             0.97917,             0.83852,             0.77291,           0.0054862,           0.0015668,          0.00026071,           0.0060152,           0.0060152,           0.0060152
                 163,            0.018724,           0.0060196,           0.0011044,              0.8047,             0.95833,             0.85272,              0.7956,           0.0052362,           0.0016453,          0.00023103,           0.0059905,           0.0059905,           0.0059905
                 164,            0.019388,           0.0061444,           0.0018146,              0.8547,               0.875,             0.87533,              0.8126,           0.0053765,           0.0018313,          0.00022359,           0.0059658,           0.0059658,           0.0059658
                 165,            0.018371,           0.0059874,           0.0012069,             0.83488,             0.87742,             0.88924,             0.82572,           0.0051848,           0.0016448,          0.00028281,            0.005941,            0.005941,            0.005941
                 166,            0.016438,           0.0060415,          0.00078322,             0.79496,             0.99424,             0.88164,             0.82837,           0.0053268,           0.0016918,          0.00036707,           0.0059163,           0.0059163,           0.0059163
                 167,            0.019261,           0.0063335,          0.00085754,             0.77372,                   1,             0.80208,             0.74836,           0.0052592,           0.0016948,          0.00027738,           0.0058915,           0.0058915,           0.0058915
                 168,            0.015863,           0.0059511,            0.001198,              0.7687,                   1,             0.84071,             0.78891,           0.0050849,           0.0017202,           0.0002552,           0.0058668,           0.0058668,           0.0058668
                 169,            0.016285,            0.005985,           0.0011955,             0.77074,                   1,             0.83533,             0.78808,           0.0050537,           0.0017364,          0.00018589,            0.005842,            0.005842,            0.005842
                 170,            0.016158,           0.0057839,           0.0010025,             0.77953,             0.99636,             0.83487,             0.78467,           0.0052638,           0.0018207,          0.00021157,           0.0058173,           0.0058173,           0.0058173
                 171,            0.018603,           0.0059257,            0.001075,              0.7915,             0.99803,             0.85237,             0.80155,           0.0052745,           0.0018312,          0.00021966,           0.0057925,           0.0057925,           0.0057925
                 172,            0.017141,           0.0058731,          0.00063525,             0.79287,             0.97917,              0.8783,             0.80671,           0.0057208,           0.0019028,          0.00071554,           0.0057678,           0.0057678,           0.0057678
                 173,            0.017799,           0.0059851,          0.00074071,             0.78272,                   1,             0.85358,             0.80277,           0.0050742,           0.0016975,          0.00022395,            0.005743,            0.005743,            0.005743
                 174,            0.019111,           0.0060031,           0.0010449,             0.79158,              0.9375,             0.82659,             0.77229,           0.0051309,           0.0017047,           0.0001747,           0.0057183,           0.0057183,           0.0057183
                 175,            0.017793,           0.0058481,           0.0014695,             0.77363,              0.9375,             0.81196,             0.75916,           0.0048912,             0.00182,          0.00017813,           0.0056935,           0.0056935,           0.0056935
                 176,            0.017828,           0.0058988,           0.0016643,             0.78049,                   1,              0.8281,             0.77584,           0.0051268,           0.0017744,          0.00019991,           0.0056688,           0.0056688,           0.0056688
                 177,            0.018282,           0.0059464,           0.0010031,             0.77712,             0.95833,             0.80777,              0.7435,           0.0050388,           0.0017008,          0.00017288,            0.005644,            0.005644,            0.005644
                 178,            0.018217,           0.0059396,           0.0014075,             0.77829,             0.99244,             0.80183,             0.76175,           0.0062791,           0.0017638,          0.00014405,           0.0056193,           0.0056193,           0.0056193
                 179,            0.018466,           0.0057905,           0.0011655,             0.74013,             0.86278,             0.78822,             0.72439,           0.0056273,           0.0022084,           0.0001816,           0.0055945,           0.0055945,           0.0055945
                 180,            0.019641,           0.0058322,           0.0014836,             0.77583,             0.98895,             0.81357,              0.7652,           0.0049939,           0.0018322,           0.0001972,           0.0055698,           0.0055698,           0.0055698
                 181,            0.017047,           0.0057204,           0.0016347,             0.77828,             0.95833,             0.83581,             0.78375,           0.0051777,           0.0017349,          0.00021186,            0.005545,            0.005545,            0.005545
                 182,            0.017279,           0.0058063,            0.001823,             0.78796,                   1,             0.85226,             0.79568,           0.0054145,           0.0018233,          0.00018811,           0.0055202,           0.0055202,           0.0055202
                 183,            0.018788,           0.0059626,           0.0014253,             0.78028,                   1,             0.84882,              0.7891,           0.0055439,           0.0019075,          0.00021944,           0.0054955,           0.0054955,           0.0054955
                 184,            0.018826,           0.0058895,           0.0014241,              0.7799,                   1,             0.84809,              0.7943,           0.0056565,            0.001911,          0.00017774,           0.0054707,           0.0054707,           0.0054707
                 185,            0.018128,           0.0057936,           0.0012625,             0.79576,                   1,             0.84906,             0.78007,            0.005775,           0.0018413,          0.00014863,            0.005446,            0.005446,            0.005446
                 186,            0.018028,            0.006021,           0.0012167,             0.78804,                   1,             0.83178,             0.78471,            0.004953,           0.0017753,          0.00016326,           0.0054212,           0.0054212,           0.0054212
                 187,            0.017147,           0.0058738,            0.002987,             0.78179,                   1,             0.83245,              0.7898,           0.0050956,           0.0016828,          0.00016841,           0.0053965,           0.0053965,           0.0053965
                 188,             0.01661,           0.0058823,           0.0014857,             0.78494,             0.97917,             0.82869,             0.78663,           0.0048484,           0.0016892,          0.00011635,           0.0053717,           0.0053717,           0.0053717
                 189,            0.017634,           0.0057467,          0.00073151,             0.83844,             0.85417,             0.84859,             0.80592,           0.0051597,           0.0017465,          0.00013704,            0.005347,            0.005347,            0.005347
                 190,            0.017194,            0.005671,          0.00082635,             0.78264,             0.95833,             0.85414,             0.81338,           0.0050188,           0.0017555,          0.00018818,           0.0053223,           0.0053223,           0.0053223
                 191,            0.018072,           0.0055495,          0.00083073,             0.79404,             0.99097,             0.86298,              0.8119,            0.005037,           0.0017077,          0.00018218,           0.0052975,           0.0052975,           0.0052975
                 192,            0.017431,           0.0057833,          0.00096353,             0.78598,             0.96692,              0.8278,             0.77604,           0.0050006,           0.0016994,          0.00021579,           0.0052727,           0.0052727,           0.0052727
                 193,            0.017573,           0.0054502,           0.0007978,             0.79439,             0.97708,             0.87375,             0.82982,           0.0048953,           0.0016255,          0.00016655,            0.005248,            0.005248,            0.005248
                 194,            0.016793,           0.0053815,           0.0010122,             0.79216,             0.97917,             0.85143,             0.80595,           0.0047827,           0.0017292,          0.00015728,           0.0052233,           0.0052233,           0.0052233
                 195,            0.019635,           0.0059094,           0.0011621,             0.77174,             0.95833,             0.80119,             0.74988,           0.0050529,           0.0017911,          0.00021586,           0.0051985,           0.0051985,           0.0051985
                 196,            0.016573,           0.0055956,          0.00089603,              0.7724,             0.92688,             0.82011,             0.77924,           0.0052231,           0.0018011,          0.00017592,           0.0051737,           0.0051737,           0.0051737
                 197,            0.016647,           0.0055764,           0.0014898,             0.78503,                   1,             0.83769,              0.7985,            0.004702,           0.0018238,           0.0001501,            0.005149,            0.005149,            0.005149
                 198,              0.0158,            0.005519,           0.0021828,              0.7793,                   1,             0.82648,             0.78063,             0.00539,           0.0019063,          0.00018697,           0.0051243,           0.0051243,           0.0051243
                 199,            0.016215,           0.0056191,           0.0010383,             0.77678,                   1,             0.82837,             0.78256,           0.0051636,           0.0019259,          0.00020678,           0.0050995,           0.0050995,           0.0050995
                 200,             0.01658,            0.005604,           0.0019231,             0.81508,             0.91667,             0.85826,             0.80178,           0.0052831,            0.001856,          0.00018911,           0.0050747,           0.0050747,           0.0050747
                 201,            0.016319,           0.0056349,           0.0014627,             0.77627,             0.95833,             0.83489,             0.78847,           0.0048801,           0.0018256,           0.0001398,             0.00505,             0.00505,             0.00505
                 202,            0.015684,           0.0056702,           0.0015597,             0.77031,             0.97917,             0.83956,             0.78631,           0.0048773,           0.0019526,          0.00014212,           0.0050253,           0.0050253,           0.0050253
                 203,            0.017118,           0.0055157,           0.0012929,             0.80477,              0.9375,             0.85921,             0.80598,           0.0051272,           0.0017312,          0.00019147,           0.0050005,           0.0050005,           0.0050005
                 204,            0.016375,           0.0053719,          0.00099974,             0.80646,             0.91667,             0.82092,             0.77011,           0.0049423,           0.0016645,          0.00017871,           0.0049758,           0.0049758,           0.0049758
                 205,            0.015755,           0.0054664,          0.00072247,             0.78569,             0.99881,              0.8286,             0.78599,           0.0050286,           0.0017116,          0.00018518,            0.004951,            0.004951,            0.004951
                 206,             0.01607,            0.005595,           0.0011303,             0.80213,             0.95833,             0.85471,             0.80347,           0.0050423,           0.0017045,          0.00017202,           0.0049263,           0.0049263,           0.0049263
                 207,            0.016147,           0.0054805,          0.00049827,             0.81183,             0.97917,               0.829,             0.78684,           0.0051937,           0.0016401,           0.0001492,           0.0049015,           0.0049015,           0.0049015
                 208,            0.016949,           0.0053959,           0.0013605,             0.84033,             0.90581,             0.87757,             0.83654,           0.0050858,           0.0017121,           0.0001644,           0.0048768,           0.0048768,           0.0048768
                 209,            0.016586,           0.0056265,           0.0013378,             0.78348,             0.95017,             0.84106,             0.79349,           0.0050809,           0.0017542,          0.00016208,            0.004852,            0.004852,            0.004852
                 210,            0.017168,           0.0056401,           0.0013474,             0.77872,             0.96015,              0.8347,             0.78811,           0.0050797,           0.0017167,          0.00016122,           0.0048272,           0.0048272,           0.0048272
                 211,            0.016378,           0.0055346,          0.00088745,             0.80233,             0.92433,              0.8573,             0.80597,           0.0050401,           0.0016631,          0.00015303,           0.0048025,           0.0048025,           0.0048025
                 212,            0.017287,           0.0056152,           0.0010712,             0.78339,             0.97892,             0.84764,             0.79268,           0.0048341,           0.0016764,          0.00015661,           0.0047778,           0.0047778,           0.0047778
                 213,            0.014981,            0.005772,          0.00093982,              0.7792,             0.91667,             0.83629,              0.7822,           0.0050137,            0.001817,          0.00014291,            0.004753,            0.004753,            0.004753
                 214,            0.016022,           0.0053486,          0.00079354,             0.78047,             0.97917,             0.83915,             0.78929,           0.0049933,           0.0016039,          0.00013568,           0.0047283,           0.0047283,           0.0047283
                 215,            0.015482,           0.0056074,          0.00099498,             0.79925,             0.95833,             0.84077,             0.78754,           0.0048776,           0.0016429,          0.00016422,           0.0047035,           0.0047035,           0.0047035
                 216,            0.015005,           0.0054902,           0.0018703,              0.7845,             0.97917,             0.84486,             0.79877,           0.0050814,           0.0016249,          0.00017731,           0.0046788,           0.0046788,           0.0046788
                 217,            0.016011,             0.00552,          0.00097847,             0.80454,             0.98405,             0.85448,             0.80632,            0.004842,           0.0016071,          0.00016701,            0.004654,            0.004654,            0.004654
                 218,            0.016225,            0.005379,          0.00099195,             0.79866,                   1,             0.83882,             0.79057,           0.0052203,           0.0016148,          0.00018443,           0.0046293,           0.0046293,           0.0046293
                 219,            0.017257,           0.0054963,          0.00065775,             0.81479,             0.91667,             0.84646,             0.79907,           0.0048691,           0.0016083,          0.00019655,           0.0046045,           0.0046045,           0.0046045
                 220,            0.016331,           0.0054843,          0.00075017,             0.78208,             0.95833,             0.83265,              0.7864,           0.0050424,           0.0017233,          0.00017874,           0.0045798,           0.0045798,           0.0045798
                 221,            0.014637,           0.0052042,          0.00048879,              0.7879,                   1,             0.85201,             0.80094,           0.0050098,           0.0017073,          0.00017731,            0.004555,            0.004555,            0.004555
                 222,            0.015023,           0.0051354,          0.00074954,             0.81795,             0.89583,             0.86149,             0.80654,           0.0051422,           0.0017053,          0.00016408,           0.0045303,           0.0045303,           0.0045303
                 223,            0.015487,           0.0051937,           0.0011465,             0.81205,              0.9375,             0.85004,             0.80062,           0.0049161,           0.0017047,          0.00016615,           0.0045055,           0.0045055,           0.0045055
                 224,            0.015603,           0.0052285,          0.00080398,             0.79971,              0.9375,             0.85648,             0.80079,           0.0048828,           0.0018179,          0.00015879,           0.0044808,           0.0044808,           0.0044808
                 225,            0.015142,           0.0052889,          0.00082695,             0.83054,             0.91667,             0.84662,             0.79026,           0.0049254,            0.001765,          0.00017595,            0.004456,            0.004456,            0.004456
                 226,            0.014904,           0.0051447,           0.0009585,             0.82419,             0.87466,             0.83741,             0.78454,           0.0049936,            0.001809,          0.00015242,           0.0044313,           0.0044313,           0.0044313
                 227,            0.014437,           0.0050595,          0.00053888,               0.807,             0.88717,             0.84429,             0.79557,           0.0048477,           0.0017252,          0.00014352,           0.0044065,           0.0044065,           0.0044065
                 228,             0.01546,           0.0052147,           0.0010175,             0.77376,               0.875,             0.82203,             0.77668,           0.0052846,           0.0019594,          0.00018303,           0.0043818,           0.0043818,           0.0043818
                 229,            0.013331,           0.0051492,            0.000716,             0.83365,             0.91546,             0.85168,             0.80032,           0.0049935,            0.001774,          0.00017924,            0.004357,            0.004357,            0.004357
                 230,            0.014359,           0.0051575,           0.0015855,             0.81192,             0.89583,             0.82974,             0.78065,           0.0051511,           0.0018378,          0.00015364,           0.0043323,           0.0043323,           0.0043323
                 231,            0.014107,           0.0051605,           0.0010292,              0.8391,             0.89583,             0.85022,             0.80268,           0.0049438,           0.0017979,          0.00012442,           0.0043075,           0.0043075,           0.0043075
                 232,            0.015569,           0.0051976,          0.00098748,              0.8493,             0.91667,             0.84852,             0.80321,           0.0049959,           0.0018537,          0.00012027,           0.0042828,           0.0042828,           0.0042828
                 233,            0.014167,           0.0052135,          0.00073461,             0.80262,             0.95833,             0.84303,             0.80135,           0.0048512,           0.0018018,          0.00015403,            0.004258,            0.004258,            0.004258
                 234,            0.014591,           0.0050842,            0.001725,             0.81775,             0.91667,             0.83586,             0.79134,           0.0050499,           0.0017184,          0.00013561,           0.0042333,           0.0042333,           0.0042333
                 235,            0.014029,           0.0050456,          0.00097272,             0.79089,             0.97917,             0.83011,             0.77802,           0.0052996,           0.0018775,          0.00011371,           0.0042085,           0.0042085,           0.0042085
                 236,            0.014876,             0.00535,          0.00072091,             0.77643,             0.89139,             0.80137,             0.76044,           0.0049702,           0.0021244,           0.0001231,           0.0041837,           0.0041837,           0.0041837
                 237,            0.014347,           0.0050794,          0.00063242,             0.82024,             0.89583,             0.82833,             0.78332,            0.004736,           0.0018786,          0.00013736,            0.004159,            0.004159,            0.004159
                 238,            0.014256,           0.0050676,           0.0004943,             0.84846,             0.89583,             0.85039,             0.80702,           0.0047965,           0.0017612,          0.00014105,           0.0041342,           0.0041342,           0.0041342
                 239,            0.015019,           0.0053012,          0.00096151,              0.8087,             0.89353,             0.81989,             0.77978,           0.0050019,           0.0019262,             0.00013,           0.0041095,           0.0041095,           0.0041095
                 240,            0.015733,           0.0051896,           0.0010392,             0.79367,             0.96563,             0.81656,             0.77471,           0.0047765,           0.0018444,           0.0001222,           0.0040847,           0.0040847,           0.0040847
                 241,            0.014359,           0.0050306,          0.00083444,             0.85186,               0.875,             0.84693,             0.80357,           0.0046404,           0.0017853,          0.00015038,             0.00406,             0.00406,             0.00406
                 242,            0.014221,           0.0048168,          0.00045564,             0.78383,             0.97917,             0.82999,             0.78597,           0.0049778,           0.0019789,          0.00015517,           0.0040352,           0.0040352,           0.0040352
                 243,            0.014954,           0.0049966,           0.0007681,             0.80383,             0.95833,             0.82357,             0.78049,            0.004842,           0.0019531,          0.00014116,           0.0040105,           0.0040105,           0.0040105
                 244,            0.014073,           0.0049729,           0.0012126,             0.77932,             0.99829,             0.82538,             0.78351,            0.005066,           0.0019389,          0.00014409,           0.0039857,           0.0039857,           0.0039857
                 245,            0.014717,           0.0050043,           0.0012314,             0.77816,             0.97917,             0.82154,             0.78316,           0.0049325,           0.0018324,          0.00012624,            0.003961,            0.003961,            0.003961
                 246,            0.015135,           0.0049555,           0.0005887,             0.80958,             0.92379,             0.84202,             0.80031,           0.0049619,           0.0017622,          0.00011873,           0.0039362,           0.0039362,           0.0039362
                 247,            0.013371,           0.0049398,           0.0011184,             0.82196,               0.875,             0.83545,             0.79087,           0.0047697,           0.0017965,          0.00012606,           0.0039115,           0.0039115,           0.0039115
                 248,            0.015191,           0.0050484,          0.00062649,             0.80965,               0.875,             0.82673,             0.78722,           0.0046689,            0.001955,          0.00013361,           0.0038867,           0.0038867,           0.0038867
                 249,            0.015768,           0.0050478,           0.0017557,             0.78803,             0.89583,             0.82503,             0.78186,           0.0050414,           0.0018926,           0.0001477,            0.003862,            0.003862,            0.003862
                 250,            0.013513,            0.004851,           0.0016691,             0.78629,             0.89583,             0.83151,             0.78821,           0.0049855,           0.0019715,          0.00012485,           0.0038372,           0.0038372,           0.0038372
                 251,            0.014779,           0.0051151,           0.0014535,             0.81728,             0.91667,             0.82112,             0.78295,           0.0050088,           0.0018907,          0.00012499,           0.0038125,           0.0038125,           0.0038125
                 252,            0.013081,           0.0051814,          0.00093979,             0.81926,             0.91667,             0.83341,             0.78675,           0.0048434,           0.0018245,          0.00012628,           0.0037878,           0.0037878,           0.0037878
                 253,            0.014392,            0.005155,           0.0015134,             0.77224,             0.95016,             0.80734,              0.7643,           0.0047765,            0.001878,          0.00010389,            0.003763,            0.003763,            0.003763
                 254,            0.014315,           0.0049552,          0.00070308,             0.81702,             0.91667,             0.86922,             0.82629,           0.0048099,           0.0018261,          9.1356e-05,           0.0037383,           0.0037383,           0.0037383
                 255,             0.01478,           0.0050996,           0.0012457,             0.80377,             0.91419,             0.85091,              0.8074,           0.0048146,           0.0017487,          0.00010666,           0.0037135,           0.0037135,           0.0037135
                 256,            0.014457,           0.0048558,          0.00069107,             0.82173,             0.89583,             0.85455,             0.81834,           0.0048645,           0.0017042,           0.0001099,           0.0036888,           0.0036888,           0.0036888
                 257,            0.014091,           0.0050057,          0.00059196,             0.82581,             0.89583,             0.85294,              0.8123,           0.0049744,           0.0016711,          0.00012656,            0.003664,            0.003664,            0.003664
                 258,            0.013643,           0.0048118,          0.00070159,             0.86247,             0.83333,             0.84723,             0.80749,           0.0046938,           0.0017096,          0.00011877,           0.0036393,           0.0036393,           0.0036393
                 259,               0.016,           0.0049192,           0.0013287,              0.7795,             0.91667,             0.82733,             0.79618,           0.0046559,           0.0017896,          0.00012184,           0.0036145,           0.0036145,           0.0036145
                 260,            0.014688,           0.0051359,          0.00065265,             0.84815,             0.89103,             0.84853,             0.80998,           0.0043378,           0.0016782,          9.3251e-05,           0.0035898,           0.0035898,           0.0035898
                 261,             0.01454,           0.0048724,          0.00065126,             0.84926,             0.91667,             0.83872,             0.80781,           0.0044692,           0.0017659,          8.7762e-05,            0.003565,            0.003565,            0.003565
                 262,             0.01487,           0.0048246,           0.0013904,             0.84888,             0.91667,             0.84567,             0.81148,           0.0046015,            0.001925,          9.3216e-05,           0.0035403,           0.0035403,           0.0035403
                 263,            0.015025,             0.00491,          0.00053689,               0.828,             0.91207,             0.83203,             0.80341,           0.0044881,           0.0018796,           0.0001128,           0.0035155,           0.0035155,           0.0035155
                 264,            0.013515,           0.0049721,          0.00082422,             0.82905,             0.91667,             0.83274,             0.79863,            0.004604,           0.0018782,          0.00013186,           0.0034908,           0.0034908,           0.0034908
                 265,            0.013118,           0.0048894,          0.00072164,             0.79664,              0.9074,             0.82412,             0.78517,           0.0052452,           0.0019816,          0.00014055,            0.003466,            0.003466,            0.003466
                 266,            0.013164,           0.0045639,          0.00045251,             0.83109,              0.9375,             0.85055,             0.81513,           0.0046832,            0.001844,          0.00013551,           0.0034413,           0.0034413,           0.0034413
                 267,            0.015118,           0.0048029,           0.0019523,             0.82256,              0.9375,             0.83903,             0.79987,           0.0047155,           0.0018518,          0.00015328,           0.0034165,           0.0034165,           0.0034165
                 268,            0.014189,           0.0048116,          0.00047523,             0.79718,             0.91667,               0.821,             0.78363,           0.0048714,           0.0018973,          0.00013554,           0.0033918,           0.0033918,           0.0033918
                 269,            0.013592,           0.0047619,           0.0006928,              0.8009,              0.9375,             0.83191,             0.79679,           0.0046177,           0.0018423,          8.9425e-05,            0.003367,            0.003367,            0.003367
                 270,            0.013757,           0.0047656,          0.00042549,             0.79613,              0.9375,             0.83149,             0.79239,           0.0046874,           0.0019161,          8.9335e-05,           0.0033423,           0.0033423,           0.0033423
                 271,            0.013219,           0.0046984,          0.00069459,             0.82012,             0.91667,             0.84275,             0.80337,           0.0045902,           0.0018577,           0.0001045,           0.0033175,           0.0033175,           0.0033175
                 272,            0.014754,            0.004761,          0.00042679,              0.8251,             0.91667,             0.84409,             0.80807,           0.0045536,           0.0017957,          0.00010736,           0.0032928,           0.0032928,           0.0032928
                 273,            0.012654,           0.0047617,           0.0004946,             0.82063,             0.91667,             0.82331,             0.79576,            0.004371,           0.0018778,          0.00012614,            0.003268,            0.003268,            0.003268
                 274,            0.013287,           0.0046635,          0.00068017,             0.81612,              0.9375,             0.84338,             0.80262,           0.0045121,           0.0018404,          0.00011927,           0.0032433,           0.0032433,           0.0032433
                 275,            0.014118,           0.0048339,          0.00032872,             0.81146,             0.91667,             0.83348,             0.79707,           0.0045484,           0.0018463,          9.9921e-05,           0.0032185,           0.0032185,           0.0032185
                 276,             0.01379,           0.0045536,          0.00037216,             0.81278,             0.91667,             0.81728,             0.78053,           0.0046836,            0.001968,          8.4382e-05,           0.0031938,           0.0031938,           0.0031938
                 277,             0.01304,           0.0045911,          0.00043902,             0.85165,             0.91667,             0.84211,             0.80341,           0.0045447,           0.0019267,          8.0431e-05,            0.003169,            0.003169,            0.003169
                 278,            0.013243,           0.0045997,          0.00068321,             0.85104,             0.91667,             0.84718,             0.81058,           0.0046286,           0.0018411,          8.3542e-05,           0.0031443,           0.0031443,           0.0031443
                 279,            0.013098,           0.0045835,          0.00099638,             0.82801,             0.91321,               0.822,               0.786,           0.0044555,           0.0019505,          7.2062e-05,           0.0031195,           0.0031195,           0.0031195
                 280,            0.013514,           0.0045125,          0.00040271,             0.82877,             0.89402,             0.81454,             0.77666,           0.0044317,           0.0020423,          7.5889e-05,           0.0030948,           0.0030948,           0.0030948
                 281,            0.012009,           0.0045517,          0.00034815,             0.80675,             0.90417,              0.8229,             0.78362,             0.00455,           0.0018975,          9.0158e-05,             0.00307,             0.00307,             0.00307
                 282,            0.013329,           0.0046149,           0.0003605,             0.79492,             0.95833,             0.82973,             0.79302,           0.0044433,            0.001932,          0.00010618,           0.0030452,           0.0030452,           0.0030452
                 283,            0.013191,            0.004373,          0.00078898,             0.81001,             0.93418,             0.82317,             0.77579,           0.0046944,           0.0019928,          0.00010178,           0.0030205,           0.0030205,           0.0030205
                 284,            0.011344,           0.0045383,          0.00031391,             0.78584,             0.91667,             0.81281,             0.77187,           0.0048023,           0.0020349,          9.3108e-05,           0.0029957,           0.0029957,           0.0029957
                 285,             0.01382,           0.0046628,          0.00049167,             0.80953,             0.89583,             0.83107,             0.79469,           0.0045937,           0.0019686,           8.769e-05,            0.002971,            0.002971,            0.002971
                 286,            0.014317,           0.0045504,          0.00055571,             0.82427,             0.85417,             0.83848,             0.79886,           0.0046368,           0.0019158,          8.9443e-05,           0.0029462,           0.0029462,           0.0029462
                 287,            0.011763,           0.0044565,           0.0011096,             0.79189,             0.89126,             0.81983,             0.78614,           0.0045786,           0.0019913,          9.3967e-05,           0.0029215,           0.0029215,           0.0029215
                 288,             0.01344,            0.004626,          0.00070957,             0.80638,             0.89583,             0.81605,             0.78563,           0.0045928,           0.0019177,          8.8477e-05,           0.0028967,           0.0028967,           0.0028967
                 289,            0.013916,           0.0044922,          0.00052924,             0.80332,             0.91876,             0.81443,             0.77914,           0.0045847,           0.0019524,          8.7869e-05,            0.002872,            0.002872,            0.002872
                 290,             0.01316,            0.004608,          0.00069175,             0.82248,             0.91473,             0.82438,             0.78651,           0.0045921,           0.0019788,          8.3953e-05,           0.0028472,           0.0028472,           0.0028472
                 291,             0.01275,           0.0044463,          0.00040802,             0.83914,             0.91533,             0.83401,               0.797,           0.0044651,           0.0019432,          8.7708e-05,           0.0028225,           0.0028225,           0.0028225
                 292,            0.011233,           0.0045664,          0.00038348,             0.82897,             0.91667,              0.8377,             0.79868,           0.0044676,           0.0018907,          9.2554e-05,           0.0027977,           0.0027977,           0.0027977
                 293,            0.014113,           0.0043195,          0.00038674,             0.82432,             0.91667,             0.83459,              0.7996,           0.0046052,           0.0019079,          8.2809e-05,            0.002773,            0.002773,            0.002773
                 294,            0.012037,           0.0043534,          0.00030626,              0.8357,             0.88553,             0.84028,             0.79868,           0.0045483,           0.0020383,          7.4172e-05,           0.0027482,           0.0027482,           0.0027482
                 295,            0.012783,            0.004735,          0.00039588,             0.82398,             0.89583,             0.82779,             0.79092,           0.0046215,           0.0020208,          6.6608e-05,           0.0027235,           0.0027235,           0.0027235
                 296,            0.013299,           0.0043542,          0.00033462,             0.83015,             0.89529,             0.83519,             0.79321,           0.0046176,           0.0019325,           6.575e-05,           0.0026987,           0.0026987,           0.0026987
                 297,            0.012536,           0.0044515,          0.00030799,             0.84797,             0.89583,             0.83917,             0.79758,           0.0046149,           0.0019494,          7.6836e-05,            0.002674,            0.002674,            0.002674
                 298,            0.013596,           0.0044625,          0.00030577,              0.8482,             0.91667,             0.84172,             0.80679,            0.004585,           0.0018903,          7.6157e-05,           0.0026492,           0.0026492,           0.0026492
                 299,            0.013016,           0.0044392,          0.00037899,             0.80265,             0.91667,             0.82042,             0.78541,           0.0046999,            0.001927,          6.7699e-05,           0.0026245,           0.0026245,           0.0026245
                 300,            0.014011,           0.0043931,           0.0016452,               0.812,              0.9146,             0.82286,             0.79024,           0.0046004,           0.0019547,          7.6908e-05,           0.0025997,           0.0025997,           0.0025997
                 301,            0.013961,            0.004349,          0.00068535,             0.85645,             0.87134,             0.83545,             0.79863,           0.0043518,           0.0018504,          7.0989e-05,            0.002575,            0.002575,            0.002575
                 302,            0.011242,           0.0042452,          0.00047292,             0.82762,             0.91667,             0.82766,              0.7953,           0.0044903,           0.0019068,          6.8343e-05,           0.0025503,           0.0025503,           0.0025503
                 303,            0.013409,           0.0043429,          0.00046653,             0.83571,             0.91667,             0.84177,             0.79917,           0.0046689,            0.001951,          7.1436e-05,           0.0025255,           0.0025255,           0.0025255
                 304,            0.012844,           0.0043417,          0.00042383,             0.85254,             0.89583,             0.84502,             0.80923,           0.0045524,           0.0019695,             7.9e-05,           0.0025008,           0.0025008,           0.0025008
                 305,            0.014006,            0.004256,           0.0011251,              0.8424,             0.89583,             0.83726,             0.80026,           0.0045754,           0.0019984,           7.596e-05,            0.002476,            0.002476,            0.002476
                 306,            0.012824,           0.0043176,           0.0003649,             0.84415,             0.89583,             0.84235,             0.80438,           0.0043677,           0.0019841,          6.7896e-05,           0.0024513,           0.0024513,           0.0024513
                 307,            0.011701,             0.00435,          0.00051515,             0.82974,             0.89583,             0.83939,             0.80275,           0.0043593,           0.0019664,          6.9362e-05,           0.0024265,           0.0024265,           0.0024265
                 308,            0.011121,           0.0044202,           0.0002275,             0.81003,             0.91636,             0.83199,             0.79971,           0.0043129,           0.0019298,          8.4937e-05,           0.0024018,           0.0024018,           0.0024018
